CustomerID,Recency,Frequency,Monetary,Cluster
16029.0,38,274,24111.14,2
16030.0,309,29,67.1,1
16031.0,91,100,278.97,0
16033.0,5,1152,3852.33,4
16034.0,195,22,56.2,1
16036.0,86,55,117.35000000000001,0
16037.0,269,39,121.78,1
16038.0,7,28,96.64,0
16040.0,64,65,254.24,0
16041.0,30,6,32.339999999999996,0
16042.0,21,75,235.47,0
16043.0,37,39,175.77,0
16045.0,119,83,237.29,0
16048.0,85,9,25.72,0
16049.0,39,312,630.23,0
16050.0,173,10,25.85,1
16052.0,53,34,84.61,0
16053.0,32,84,242.24,0
16054.0,144,70,279.87,0
16055.0,220,8,71.9,1
16056.0,44,68,256.08,0
16057.0,3,134,567.86,0
16059.0,65,180,559.68,0
16061.0,268,1,29.95,1
16062.0,9,64,174.24,0
16063.0,259,23,51.58,1
16065.0,364,74,138.62,1
16066.0,16,102,316.24,0
16070.0,21,33,69.45,0
16071.0,44,21,57.48,0
16072.0,287,23,193.19,1
16073.0,291,2,5.1,1
16076.0,2,131,329.49,0
16078.0,283,1,4.95,1
16079.0,16,21,62.4,0
16080.0,81,11,19.61,0
16081.0,55,227,635.06,0
16083.0,100,31,48.82,0
16084.0,298,38,100.54,1
16085.0,22,167,398.65,0
16086.0,58,40,127.67,0
16091.0,154,18,51.15,1
16092.0,98,53,116.52,0
16093.0,106,1,0.85,0
16094.0,11,67,243.6,0
16096.0,263,12,159.23000000000002,1
16097.0,239,10,53.599999999999994,1
16098.0,87,67,296.45,0
16099.0,49,39,72.87,0
16101.0,8,83,214.79,0
16102.0,41,57,148.13,0
16103.0,6,48,221.15,0
16104.0,61,29,97.48,0
16105.0,248,13,15.34,1
16106.0,65,6,9.08,0
16107.0,17,31,135.31,0
16108.0,84,49,95.78,0
16109.0,218,18,28.419999999999998,1
16110.0,44,354,802.32,4
16112.0,142,16,8.92,0
16113.0,182,30,79.53,1
16114.0,170,8,26.75,1
16115.0,9,284,669.36,0
16116.0,205,35,158.44,1
16117.0,189,30,73.47,1
16119.0,7,16,34.11,0
16120.0,58,32,56.71,0
16121.0,56,212,416.62,0
16122.0,72,38,60.16,0
16123.0,51,16,49.72,0
16124.0,315,16,150.4,1
16125.0,366,13,41.72,1
16126.0,28,117,427.44,0
16127.0,38,40,124.25,0
16128.0,17,89,215.83,0
16131.0,51,78,253.01,0
16133.0,3,365,1169.3,4
16134.0,21,38,76.71,0
16135.0,262,21,72.3,1
16136.0,59,37,98.26,0
16138.0,367,1,7.95,1
16139.0,18,31,85.97,0
16140.0,52,37,75.62,0
16141.0,87,30,140.65,0
16142.0,249,37,106.44,1
16143.0,2,118,486.71,0
16144.0,246,1,10.95,1
16145.0,8,237,518.48,0
16146.0,156,29,60.74,1
16147.0,133,22,86.03,0
16148.0,295,1,1.06,1
16149.0,4,18,22.57,0
16150.0,38,136,422.59,0
16152.0,268,29,173.31,1
16153.0,49,89,266.19,0
16156.0,8,139,444.76,0
16157.0,15,19,66.17,0
16159.0,281,14,26.2,1
16160.0,63,22,38.589999999999996,0
16161.0,1,502,1636.0,4
16162.0,251,2,18.7,1
16163.0,224,7,32.9,1
16164.0,16,35,102.69,0
16168.0,10,99,329.17,0
16169.0,7,85,175.94,0
16170.0,50,127,262.97,0
16171.0,58,3,10.25,0
16172.0,94,69,133.38,0
16173.0,15,87,347.66,0
16174.0,125,23,85.67999999999999,0
16175.0,93,58,208.37,0
16177.0,49,15,81.15,0
16178.0,137,8,25.55,0
16179.0,60,11,41.06,0
16180.0,99,176,430.65,0
16181.0,72,11,26.53,0
16182.0,71,28,59.36,0
16183.0,66,15,52.730000000000004,0
16184.0,63,46,183.61,0
16185.0,16,31,102.37,0
16186.0,22,219,402.16,0
16187.0,31,297,644.91,0
16188.0,44,67,148.86,0
16189.0,15,11,43.379999999999995,0
16190.0,39,6,43.12,0
16191.0,2,151,341.58,0
16193.0,236,19,44.6,1
16198.0,74,15,62.691,0
16200.0,3,179,464.55,0
16201.0,2,115,234.15,0
16202.0,360,18,62.730000000000004,1
16203.0,58,36,104.4,0
16204.0,22,57,117.2,0
16205.0,30,98,218.02,0
16206.0,54,63,147.8,0
16207.0,24,19,80.88,0
16208.0,44,66,208.51,0
16209.0,88,46,114.26,0
16210.0,1,123,462.19,0
16211.0,80,24,91.84,0
16212.0,18,43,190.24,0
16213.0,78,6,22.9,0
16214.0,170,44,199.12,1
16215.0,80,14,60.0,0
16216.0,266,37,332.69,1
16217.0,234,19,81.01,1
16218.0,29,90,157.63,0
16221.0,36,97,218.3,0
16222.0,317,137,441.82,1
16224.0,56,96,235.51,0
16225.0,44,134,320.71,0
16226.0,202,8,14.14,1
16227.0,218,7,22.830000000000002,1
16229.0,86,47,158.15,0
16230.0,189,35,68.27,1
16232.0,32,38,93.05,0
16233.0,70,25,116.67999999999999,0
16235.0,40,48,230.83,0
16236.0,77,20,57.550000000000004,0
16239.0,56,21,50.1,0
16240.0,7,142,576.89,0
16241.0,9,662,1469.64,4
16242.0,7,295,715.28,0
16243.0,33,51,297.91,0
16244.0,211,91,233.62,1
16245.0,23,93,310.35,0
16247.0,169,16,43.379999999999995,1
16248.0,61,7,14.22,0
16249.0,52,69,240.34,0
16250.0,260,24,74.12,1
16252.0,365,21,67.1,1
16253.0,31,124,211.63,0
16255.0,16,274,775.8,0
16256.0,257,14,35.38,1
16257.0,176,2,46.95,1
16258.0,44,135,409.61,0
16260.0,50,18,96.6,0
16261.0,16,124,415.34,0
16262.0,360,3,17.95,1
16265.0,8,260,968.72,0
16266.0,73,61,240.03,0
16268.0,70,45,191.66,0
16270.0,352,54,174.03,1
16271.0,2,134,226.54,0
16272.0,116,25,43.43,0
16274.0,372,67,286.6,1
16275.0,196,33,144.77,1
16276.0,176,6,11.95,1
16278.0,22,25,242.91,0
16279.0,20,109,247.08,0
16281.0,71,17,40.35,0
16282.0,339,11,30.05,1
16283.0,5,168,406.15,0
16284.0,30,109,230.91,0
16287.0,169,8,17.900000000000002,1
16292.0,116,19,51.53,0
16293.0,8,120,500.73,0
16295.0,9,79,297.58,0
16297.0,212,23,62.78,1
16298.0,22,27,109.92,0
16302.0,107,12,20.23,0
16303.0,25,167,472.36,0
16305.0,138,22,37.03,0
16306.0,213,44,73.46,1
16308.0,37,4,1.28,0
16309.0,91,44,121.46,0
16311.0,17,37,91.52,0
16313.0,2,16,49.57,0
16315.0,330,14,74.92,1
16316.0,63,156,897.98,0
16317.0,119,69,205.57999999999998,0
16318.0,34,19,47.0,0
16319.0,217,3,16.85,1
16320.0,171,56,138.91,1
16321.0,71,16,56.6,0
16322.0,0,37,90.2,0
16323.0,195,1,4.15,1
16324.0,127,118,251.41,0
16325.0,43,20,71.93,0
16326.0,5,320,1581.89,4
16327.0,13,319,666.73,4
16330.0,17,41,113.96,0
16332.0,27,154,427.63,0
16333.0,7,45,47.980000000000004,0
16337.0,36,10,30.4,0
16338.0,156,11,41.08,1
16339.0,283,20,105.15,1
16340.0,106,153,232.39,0
16341.0,24,84,149.55,0
16342.0,74,15,84.05,0
16343.0,15,47,128.54999999999998,0
16344.0,157,2,11.4,1
16345.0,43,38,163.23,0
16347.0,10,92,346.13,0
16348.0,31,235,673.77,0
16349.0,290,9,53.5,1
16350.0,20,60,212.01,0
16351.0,332,8,15.9,1
16352.0,17,28,54.93,0
16353.0,3,94,283.02,0
16354.0,62,39,122.39,0
16356.0,197,32,69.69,1
16357.0,32,34,155.71,0
16358.0,0,110,208.38,0
16359.0,6,70,791.65,0
16360.0,4,671,1571.53,4
16361.0,9,106,327.3,0
16362.0,31,90,264.68,0
16363.0,52,5,14.780000000000001,0
16364.0,11,53,183.04,0
16365.0,17,51,262.3,0
16366.0,18,18,50.92,0
16367.0,36,130,303.89,0
16368.0,1,76,183.15,0
16369.0,17,118,274.59,0
16370.0,81,228,657.72,0
16372.0,32,97,257.8,0
16374.0,65,111,284.55,0
16376.0,8,128,325.83,0
16377.0,266,5,2.67,1
16378.0,246,23,41.45,1
16379.0,3,109,226.95000000000002,0
16380.0,60,32,57.6,0
16383.0,74,102,232.91,0
16384.0,89,33,115.6,0
16385.0,59,59,150.20000000000002,0
16386.0,28,88,145.99,0
16387.0,322,4,12.64,1
16389.0,52,35,96.12,0
16392.0,269,45,89.63,1
16393.0,1,358,716.82,4
16394.0,49,100,112.33,0
16395.0,60,210,416.51,0
16398.0,144,86,508.36,0
16399.0,18,73,201.93,0
16400.0,94,29,87.41,0
16401.0,0,198,289.0,0
16402.0,264,60,160.1,1
16403.0,301,15,24.05,1
16404.0,69,23,118.8,0
16405.0,301,5,11.65,1
16406.0,18,63,111.03,0
16407.0,12,172,509.25,0
16409.0,35,232,628.22,0
16411.0,18,45,91.59,0
16412.0,53,35,72.55,0
16413.0,56,31,78.31,0
16414.0,21,7,49.449999999999996,0
16415.0,43,54,98.15,0
16416.0,26,73,221.64000000000001,0
16418.0,44,102,383.75,0
16419.0,112,52,232.85999999999999,0
16422.0,16,399,1248.75,4
16423.0,24,18,34.480000000000004,0
16424.0,190,6,28.49,1
16425.0,301,21,87.61,1
16426.0,1,372,776.24,4
16427.0,262,9,13.4,1
16428.0,80,1,2.95,0
16429.0,105,2,39.900000000000006,0
16430.0,56,6,26.15,0
16431.0,212,83,152.19,1
16432.0,63,8,25.34,0
16433.0,27,17,32.41,0
16434.0,28,109,355.08,0
16438.0,5,132,289.61,0
16440.0,7,282,625.77,0
16441.0,66,24,79.0,0
16442.0,1,174,389.33,0
16444.0,45,86,215.45,0
16445.0,33,63,165.82,0
16446.0,0,4,7.0600000000000005,0
16447.0,135,36,106.36,0
16448.0,197,20,58.39,1
16449.0,190,43,145.47,1
16450.0,149,11,16.33,1
16451.0,87,14,36.61,0
16454.0,44,3,19.0,0
16455.0,63,99,208.05,0
16456.0,98,111,236.24,0
16457.0,217,9,24.03,1
16458.0,2,202,356.2,0
16460.0,27,135,226.15,0
16461.0,177,33,134.44,1
16462.0,63,4,34.0,0
16463.0,20,85,170.89000000000001,0
16464.0,19,236,592.07,0
16466.0,33,148,427.71,0
16468.0,73,2,14.58,0
16469.0,23,182,528.6800000000001,0
16470.0,51,171,328.9,0
16471.0,274,13,29.85,1
16473.0,164,19,48.96,1
16474.0,6,368,811.4,4
16475.0,87,28,143.1,0
16477.0,63,146,339.47,0
16478.0,24,17,50.03,0
16479.0,9,35,111.2,0
16480.0,75,53,176.52,0
16482.0,15,18,24.51,0
16483.0,191,19,83.8,1
16484.0,173,26,86.33,1
16485.0,76,42,129.41,0
16488.0,32,31,132.09,0
16491.0,46,39,99.44,0
16493.0,72,62,104.10000000000001,0
16494.0,296,50,74.96,1
16495.0,2,97,312.15999999999997,0
16496.0,8,97,274.01,0
16497.0,49,136,497.57,0
16498.0,160,16,40.47,1
16499.0,359,22,106.4,1
16500.0,4,11,188.32,0
16503.0,106,86,361.08,0
16504.0,24,86,106.11,0
16505.0,31,4,5.4,0
16506.0,19,3,6.55,0
16509.0,296,13,99.1,1
16510.0,371,13,69.5,1
16511.0,21,169,512.53,0
16513.0,4,35,90.67,0
16515.0,51,113,293.16,0
16516.0,29,6,12.7,0
16517.0,276,17,49.050000000000004,1
16518.0,60,42,97.58,0
16519.0,24,13,86.03,0
16520.0,185,157,433.89,1
16523.0,1,298,1102.96,4
16525.0,1,200,727.72,0
16526.0,171,15,84.23,1
16527.0,80,14,40.92,0
16528.0,3,17,54.8,0
16529.0,189,30,93.60000000000001,1
16531.0,21,77,215.23,0
16532.0,17,4,13.93,0
16533.0,18,181,472.54,0
16535.0,4,31,93.76,0
16536.0,106,56,210.16,0
16539.0,2,45,175.2,0
16542.0,53,5,15.39,0
16545.0,164,3,11.3,1
16546.0,290,31,53.03,1
16549.0,9,981,1997.69,4
16550.0,108,261,670.85,0
16551.0,95,32,62.44,0
16552.0,242,17,69.87,1
16553.0,162,86,196.86,1
16554.0,2,74,253.51,0
16555.0,34,17,48.06,0
16556.0,66,207,803.76,0
16557.0,23,11,75.0,0
16558.0,0,474,1440.79,4
16560.0,20,58,224.26,0
16561.0,5,31,88.61,0
16563.0,53,19,64.89,0
16565.0,363,3,15.350000000000001,1
16566.0,14,19,49.17,0
16567.0,193,35,75.79,1
16569.0,2,5,12.96,0
16570.0,8,133,437.17,0
16571.0,2,106,237.82,0
16572.0,126,58,220.38,0
16573.0,73,46,170.29,0
16574.0,70,28,39.92,0
16579.0,364,1,2.55,1
16581.0,154,11,16.57,1
16582.0,112,6,9.73,0
16583.0,373,14,35.9,1
16584.0,79,31,83.51,0
16586.0,248,8,37.45,1
16587.0,231,13,87.2,1
16589.0,70,33,61.39,0
16591.0,68,10,44.43,0
16592.0,3,222,494.95,0
16593.0,50,27,130.54,0
16594.0,74,53,159.95,0
16595.0,60,85,148.62,0
16596.0,15,12,49.25,0
16597.0,3,7,11.35,0
16598.0,276,11,27.05,1
16600.0,3,62,88.87,0
16601.0,40,31,95.25,0
16602.0,30,32,78.88,0
16603.0,74,34,73.32000000000001,0
16607.0,17,174,1043.22,0
16609.0,14,280,999.88,4
16610.0,218,6,7.78,1
16611.0,185,11,46.370000000000005,1
16612.0,32,66,213.49,0
16613.0,69,30,86.91,0
16614.0,182,26,123.67,1
16616.0,14,33,93.71000000000001,0
16617.0,235,5,19.55,1
16618.0,30,97,365.05,0
16619.0,253,16,48.36,1
16620.0,3,9,26.259999999999998,0
16621.0,51,29,133.14,0
16623.0,245,5,15.950000000000001,1
16624.0,80,48,147.54,0
16625.0,274,23,62.96,1
16626.0,0,184,749.16,0
16627.0,78,20,101.35,0
16628.0,29,119,288.47,0
16629.0,73,64,156.99,0
16633.0,16,153,713.18,0
16634.0,222,9,40.55,1
16637.0,31,72,195.21,0
16638.0,22,95,361.37,0
16639.0,24,52,183.12,0
16641.0,105,12,25.66,0
16642.0,4,35,120.77,0
16643.0,245,27,98.17,1
16644.0,177,62,95.35,1
16647.0,169,14,45.51,1
16648.0,38,21,27.13,0
16650.0,71,24,54.07,0
16652.0,53,123,503.24,0
16653.0,15,76,260.36,0
16654.0,140,31,129.73,0
16655.0,17,261,672.21,0
16656.0,21,80,189.51,0
16657.0,9,208,327.64,0
16658.0,367,8,24.17,1
16659.0,188,2,1.24,1
16660.0,15,17,43.8,0
16665.0,361,9,48.5,1
16666.0,18,32,24.19,0
16667.0,67,53,189.82,0
16668.0,14,20,25.66,0
16669.0,23,161,440.75,0
16670.0,16,262,781.94,0
16671.0,27,6,16.82,0
16672.0,1,117,431.08,0
16674.0,54,98,197.42000000000002,0
16676.0,33,92,464.77,0
16678.0,2,170,325.96999999999997,0
16679.0,365,3,20.75,1
16680.0,42,10,30.299999999999997,0
16681.0,72,44,85.39,0
16682.0,4,30,53.089999999999996,0
16684.0,3,281,709.93,0
16685.0,60,62,139.8,0
16686.0,46,588,1610.49,4
16688.0,0,62,172.05,0
16689.0,75,16,53.88,0
16690.0,43,13,58.79,0
16692.0,255,3,165.95,1
16693.0,68,60,260.99,0
16696.0,134,10,39.300000000000004,0
16697.0,240,21,97.45,1
16698.0,226,5,11.85,1
16700.0,8,312,659.72,4
16701.0,8,154,334.26,0
16705.0,0,284,1284.26,4
16706.0,36,123,345.04,0
16708.0,45,27,90.84,0
16709.0,84,79,429.7,0
16710.0,18,402,947.46,4
16711.0,2,22,76.85,0
16712.0,8,447,1327.62,4
16713.0,18,632,1978.76,4
16714.0,218,94,453.94,1
16715.0,77,19,8.61,0
16716.0,266,3,22.25,1
16717.0,8,236,878.73,0
16718.0,368,45,105.16,1
16719.0,14,203,793.55,0
16720.0,25,27,62.01,0
16721.0,261,37,87.44,1
16722.0,16,228,279.29,0
16723.0,90,43,295.58000000000004,0
16725.0,301,152,556.08,1
16726.0,25,185,402.27,0
16727.0,363,46,76.53,1
16728.0,45,269,619.95,0
16729.0,35,668,1559.1,4
16730.0,51,84,115.73,0
16732.0,31,28,94.67,0
16734.0,51,53,187.39,0
16735.0,78,128,320.88,0
16737.0,52,1,1.45,0
16738.0,297,1,1.25,1
16739.0,171,16,48.2,1
16742.0,46,4,472.65,0
16743.0,28,193,283.39,0
16744.0,10,242,604.66,0
16745.0,86,358,689.25,4
16746.0,4,452,1252.48,4
16747.0,24,45,122.93,0
16748.0,17,69,118.75,0
16750.0,44,95,362.34,0
16751.0,30,25,35.0,0
16752.0,372,9,122.35,1
16753.0,57,34,72.16,0
16754.0,371,2,1.24,1
16755.0,113,176,479.76,0
16756.0,214,13,47.56,1
16757.0,318,7,9.54,1
16758.0,64,22,88.91,0
16759.0,7,43,140.45,0
16761.0,96,13,15.56,0
16762.0,19,89,290.46,0
16763.0,184,24,124.3,1
16764.0,3,718,1708.6200000000001,4
16765.0,293,1,8.5,1
16766.0,272,34,96.4,1
16767.0,30,222,357.93,0
16768.0,47,58,233.41,0
16769.0,259,40,187.75,1
16770.0,57,146,333.82,0
16771.0,32,255,728.29,0
16773.0,56,26,72.02,0
16774.0,67,49,120.32000000000001,0
16775.0,9,158,733.89,0
16776.0,59,76,147.2,0
16777.0,79,50,180.19,0
16778.0,73,16,37.84,0
16779.0,1,344,811.09,4
16780.0,99,60,155.58,0
16781.0,364,19,101.75,1
16782.0,9,197,723.85,0
16784.0,19,3,13.45,0
16788.0,122,155,358.65,0
16789.0,7,5,14.45,0
16790.0,3,95,228.29,0
16791.0,28,322,943.13,4
16792.0,281,12,48.019999999999996,1
16793.0,56,16,38.83,0
16794.0,0,287,515.54,0
16795.0,364,66,145.55,1
16796.0,88,18,31.419999999999998,0
16800.0,10,164,605.71,0
16801.0,162,121,733.67,1
16803.0,64,24,50.480000000000004,0
16804.0,22,60,192.85,0
16805.0,173,98,174.86,1
16806.0,102,103,294.48,0
16807.0,142,67,172.2,0
16808.0,98,23,53.64,0
16809.0,22,150,231.68,0
16810.0,191,16,69.98,1
16811.0,4,28,66.32,0
16812.0,360,15,83.0,1
16813.0,7,449,785.95,4
16814.0,13,325,1068.91,4
16816.0,102,28,63.08,0
16817.0,2,95,360.79,0
16818.0,10,191,506.46,0
16820.0,95,26,97.21,0
16823.0,226,38,124.38,1
16824.0,15,26,87.96,0
16825.0,38,28,92.63,0
16826.0,50,22,87.67,0
16828.0,92,8,30.0,0
16829.0,156,11,33.21,1
16830.0,38,23,48.99,0
16832.0,183,12,97.0,1
16833.0,0,47,150.32,0
16834.0,227,24,36.15,1
16835.0,127,10,42.97,0
16836.0,39,11,23.92,0
16837.0,30,166,696.76,0
16838.0,196,26,287.37,1
16839.0,8,298,898.62,4
16841.0,36,117,153.71,0
16842.0,63,64,202.9,0
16843.0,42,379,711.1800000000001,4
16846.0,49,11,29.28,0
16847.0,42,12,39.69,0
16848.0,52,14,23.94,0
16849.0,186,8,40.839999999999996,1
16850.0,333,19,40.300000000000004,1
16851.0,3,20,39.269999999999996,0
16852.0,9,9,74.84,0
16855.0,23,19,71.05,0
16856.0,14,2,5.9,0
16858.0,365,13,66.29,1
16859.0,105,72,229.56,0
16861.0,59,8,18.73,0
16863.0,28,28,46.38,0
16866.0,140,11,41.89,0
16869.0,22,129,299.19,0
16871.0,21,139,507.55,0
16872.0,76,7,67.77,0
16873.0,4,289,1019.32,4
16875.0,63,123,450.66,0
16877.0,11,159,401.6,0
16878.0,24,6,9.5,0
16880.0,30,178,665.83,0
16881.0,66,1,0.72,0
16882.0,66,39,107.92,0
16883.0,186,38,139.99,1
16884.0,37,26,51.91,0
16885.0,14,101,348.72,0
16887.0,34,37,72.83,0
16889.0,194,135,418.37,1
16891.0,1,203,634.44,0
16892.0,0,101,341.34,0
16893.0,366,45,116.87,1
16895.0,64,69,167.73,0
16897.0,298,44,226.44,1
16898.0,25,163,334.98,0
16899.0,7,125,423.57,0
16900.0,11,82,854.46,0
16902.0,115,44,170.07,0
16903.0,28,60,140.67000000000002,0
16904.0,3,710,1950.26,4
16905.0,4,209,760.58,0
16906.0,81,93,304.06,0
16907.0,28,151,571.78,0
16909.0,63,19,65.8,0
16910.0,3,547,1188.85,4
16912.0,22,105,435.61,0
16913.0,289,8,16.57,1
16914.0,35,38,100.69,0
16915.0,8,57,302.11,0
16916.0,23,143,317.52,0
16917.0,276,9,34.86,1
16918.0,49,130,270.35,0
16919.0,155,327,913.95,0
16921.0,60,60,94.05,0
16923.0,11,696,2161.05,4
16924.0,20,89,271.91,0
16926.0,370,14,97.7,1
16927.0,115,6,17.44,0
16928.0,79,213,428.53,0
16929.0,3,77,160.13,0
16930.0,25,54,87.74,0
16931.0,4,898,1853.8,4
16932.0,52,53,115.76,0
16933.0,0,49,156.87,0
16934.0,54,62,249.59,0
16936.0,25,57,106.59,0
16938.0,8,242,686.86,0
16940.0,51,305,634.03,0
16942.0,12,283,849.7,0
16943.0,211,33,225.14,1
16945.0,21,249,555.1,0
16947.0,235,21,54.83,1
16948.0,138,19,21.150000000000002,0
16949.0,3,61,508.8,0
16950.0,56,42,129.71,0
16951.0,122,87,126.1,0
16952.0,108,16,83.79,0
16953.0,29,1,2.08,0
16954.0,0,54,180.63,0
16955.0,184,26,106.21,1
16956.0,8,18,84.07,0
16957.0,238,16,53.27,1
16959.0,86,7,21.05,0
16960.0,38,101,203.76,0
16961.0,115,14,37.44,0
16963.0,186,7,23.400000000000002,1
16965.0,226,26,60.730000000000004,1
16966.0,7,31,42.72,0
16967.0,188,21,23.95,1
16968.0,3,31,86.91,0
16969.0,38,42,100.05,0
16971.0,2,42,443.19,0
16976.0,266,2,12.01,1
16978.0,77,39,114.85000000000001,0
16979.0,3,91,327.12,0
16980.0,254,87,201.82,1
16982.0,60,22,53.97,0
16983.0,12,149,351.43,0
16984.0,77,418,1502.36,4
16985.0,16,121,506.21,0
16986.0,29,3,5.95,0
16987.0,2,129,612.11,0
16988.0,4,7,41.84,0
16989.0,6,12,18.0,0
16990.0,218,1,1.79,1
16992.0,10,95,366.12,0
16995.0,371,1,1.25,1
16996.0,29,41,122.21000000000001,0
16997.0,287,12,23.4,1
16998.0,149,6,19.63,1
16999.0,22,23,55.83,0
17001.0,0,169,516.63,0
17002.0,72,50,174.45,0
17004.0,45,44,116.72,0
17006.0,4,44,164.99,0
17007.0,50,53,174.11,0
17010.0,16,12,33.0,0
17011.0,29,15,26.85,0
17014.0,7,75,221.23,0
17015.0,28,217,307.52,0
17017.0,2,268,461.2,0
17018.0,40,16,99.57,0
17019.0,10,234,496.7,0
17022.0,30,7,6.71,0
17024.0,44,3,4.15,0
17025.0,60,9,18.060000000000002,0
17026.0,184,4,16.14,1
17027.0,78,155,418.95,0
17029.0,110,2,3.58,0
17030.0,63,11,29.28,0
17031.0,11,22,35.35,0
17033.0,85,28,63.19,0
17034.0,15,32,105.87,0
17035.0,245,32,109.16,1
17037.0,77,77,213.06,0
17038.0,29,22,97.7,0
17040.0,137,15,49.51,0
17041.0,26,71,138.99,0
17042.0,2,98,178.63,0
17043.0,31,102,320.65,0
17044.0,8,10,38.42,0
17045.0,112,22,109.30000000000001,0
17046.0,156,22,47.72,1
17047.0,84,65,229.9,0
17048.0,114,48,209.91000000000003,0
17049.0,2,322,1285.3700000000001,4
17050.0,95,316,878.14,4
17051.0,193,43,78.32,1
17052.0,27,92,171.47,0
17053.0,128,14,60.589999999999996,0
17054.0,27,84,397.28000000000003,0
17058.0,81,62,233.45,0
17059.0,29,516,1371.39,4
17060.0,265,5,8.86,1
17061.0,73,101,512.47,0
17062.0,313,71,153.29,1
17063.0,8,82,227.97,0
17064.0,58,62,228.64000000000001,0
17065.0,142,1,112.35,0
17068.0,11,297,742.57,0
17069.0,27,154,428.73,0
17070.0,113,64,165.46,0
17071.0,8,148,501.34,0
17073.0,17,174,543.5,0
17075.0,17,80,316.53000000000003,0
17076.0,35,25,146.74,0
17078.0,35,28,16.87,0
17079.0,77,2,9.9,0
17080.0,21,9,31.169999999999998,0
17081.0,24,64,242.9,0
17082.0,32,81,342.19,0
17083.0,108,52,107.73,0
17084.0,34,162,468.55,0
17085.0,122,189,522.52,0
17086.0,6,96,207.45,0
17088.0,27,115,438.04,0
17090.0,3,64,174.85,0
17091.0,2,198,637.22,0
17092.0,49,125,282.35,0
17094.0,317,15,38.0,1
17095.0,21,77,501.94,0
17096.0,8,52,235.85999999999999,0
17097.0,1,213,563.37,0
17100.0,17,65,126.32,0
17101.0,9,42,121.01,0
17102.0,261,1,12.75,1
17105.0,158,90,175.01,1
17107.0,32,421,1401.98,4
17109.0,28,121,283.34000000000003,0
17110.0,164,12,62.0,1
17111.0,46,30,55.26,0
17114.0,5,135,696.83,0
17115.0,7,43,201.51,0
17117.0,287,9,35.7,1
17118.0,317,10,13.579999999999998,1
17119.0,2,38,131.96,0
17120.0,232,18,79.13,1
17122.0,118,7,13.79,0
17123.0,161,9,15.95,1
17124.0,184,32,109.94,1
17125.0,49,40,138.74,0
17126.0,151,262,495.34,0
17128.0,334,14,55.79,1
17131.0,4,134,471.6,0
17133.0,15,27,57.27,0
17134.0,106,24,130.8,0
17135.0,15,52,262.13,0
17138.0,275,24,117.75,1
17139.0,15,487,1854.81,4
17140.0,246,20,50.05,1
17142.0,238,15,287.8,1
17144.0,0,48,253.24,0
17146.0,105,35,246.09,0
17147.0,22,85,293.42,0
17148.0,51,9,14.58,0
17152.0,194,16,58.06,1
17153.0,23,14,39.05,0
17154.0,74,23,25.46,0
17155.0,17,20,51.36,0
17157.0,7,15,41.400000000000006,0
17158.0,31,67,217.45,0
17159.0,21,102,245.45,0
17160.0,30,229,377.4,0
17162.0,28,105,406.57,0
17163.0,21,5,22.65,0
17164.0,32,145,359.27,0
17165.0,283,10,30.669999999999998,1
17166.0,38,14,49.28,0
17169.0,49,60,170.11,0
17171.0,288,16,38.08,1
17172.0,74,16,17.17,0
17173.0,4,87,330.45,0
17174.0,217,4,6.65,1
17175.0,43,64,270.72,0
17176.0,201,15,41.59,1
17179.0,177,80,185.15,1
17180.0,55,131,257.85,0
17181.0,56,23,69.91,0
17183.0,7,76,318.52,0
17186.0,46,2,1.44,0
17187.0,226,10,37.65,1
17188.0,10,89,253.92,0
17189.0,105,61,141.2,0
17190.0,58,20,428.96,0
17191.0,27,237,607.92,0
17193.0,35,35,84.42,0
17194.0,273,29,113.44,1
17197.0,29,29,159.76,0
17198.0,23,96,278.14,0
17201.0,53,40,77.96000000000001,0
17203.0,35,152,263.45,0
17204.0,168,67,319.79,1
17205.0,53,13,6.83,0
17206.0,52,7,19.52,0
17211.0,26,213,691.11,0
17212.0,252,4,5.54,1
17213.0,39,164,679.65,0
17214.0,59,104,628.17,0
17217.0,233,9,33.45,1
17218.0,3,274,797.32,0
17219.0,31,25,47.13,0
17220.0,23,472,1161.42,4
17221.0,6,63,122.5,0
17222.0,64,28,83.75,0
17223.0,309,49,213.85,1
17226.0,308,21,54.08,1
17227.0,18,47,64.49000000000001,0
17228.0,15,208,359.14,0
17229.0,95,47,94.42,0
17230.0,263,73,270.7,1
17231.0,11,546,1520.22,4
17232.0,2,36,95.63,0
17233.0,34,25,61.87,0
17234.0,182,14,51.77,1
17235.0,24,29,92.2,0
17236.0,12,105,282.84,0
17237.0,10,19,61.29,0
17238.0,2,566,1521.56,4
17239.0,312,16,63.55,1
17242.0,107,40,85.91,0
17243.0,0,407,1722.56,4
17244.0,52,31,52.91,0
17245.0,204,9,26.15,1
17247.0,14,55,180.51,0
17248.0,119,69,131.46,0
17250.0,3,57,171.8,0
17251.0,362,39,136.64000000000001,1
17252.0,116,87,241.24,0
17253.0,17,18,101.06,0
17254.0,4,112,168.62,0
17255.0,40,78,150.09,0
17256.0,106,16,39.17,0
17259.0,147,124,289.49,0
17262.0,51,12,48.33,0
17263.0,207,23,46.26,1
17265.0,138,127,295.68,0
17266.0,1,80,207.61,0
17267.0,126,38,129.25,0
17268.0,107,6,6.04,0
17272.0,41,116,215.95,0
17274.0,34,27,47.09,0
